ID;FromStopNumber;ToStopNumber;ASD_or_SER_or_TFF;Reservation_in_equipment;Equipment;Tariff_in_equipment
15721;1;15;;;63;
15722;1;7;F28;;;
15722;1;7;F28;;;
15722;1;7;S46;;;
15722;1;7;;;63;
15723;1;6;F28;;;
15723;1;6;F28;;;
15723;1;6;S46;;;
15723;1;6;;;63;
15724;1;2;;;162;
15725;1;2;;;162;
15726;1;2;;;162;
15727;1;2;;;162;
15728;1;21;F28;;;
15728;1;21;F28;;;
15728;1;21;S46;;;
15728;1;21;;;63;
15729;1;21;F28;;;
15729;1;21;F28;;;
15729;1;21;S46;;;
15729;1;21;;;63;
15730;1;11;F28;;;
15730;1;11;F28;;;
15730;1;11;S46;;;
15730;1;11;;;63;
15731;1;15;F28;;;
15731;1;15;F28;;;
15731;1;15;S46;;;
15731;1;15;;;63;
15732;1;7;F28;;;
15732;1;7;F28;;;
15732;1;7;S46;;;
15732;1;7;;;63;
15733;1;6;F28;;;
15733;1;6;F28;;;
15733;1;6;S46;;;
15733;1;6;;;63;
15734;1;2;;;162;
15735;1;2;;;162;
15736;1;21;F28;;;
15736;1;21;F28;;;
15736;1;21;S46;;;
15736;1;21;;;63;
15737;1;21;F28;;;
15737;1;21;F28;;;
15737;1;21;S46;;;
15737;1;21;;;63;
15738;1;11;F28;;;
15738;1;11;F28;;;
15738;1;11;S46;;;
15738;1;11;;;63;
15739;1;15;F28;;;
15739;1;15;F28;;;
15739;1;15;S46;;;
15739;1;15;;;63;
15740;1;7;F28;;;
15740;1;7;F28;;;
15740;1;7;S46;;;
15740;1;7;;;63;
15741;1;6;F28;;;
15741;1;6;F28;;;
15741;1;6;S46;;;
15741;1;6;;;63;
15742;1;2;;;162;
15743;1;2;;;162;
15744;1;2;;;162;
15745;1;2;;;162;
15746;1;21;F28;;;
15746;1;21;F28;;;
15746;1;21;S46;;;
15746;1;21;;;63;
15747;1;21;F28;;;
15747;1;21;F28;;;
15747;1;21;S46;;;
15747;1;21;;;63;
15748;1;11;F28;;;
15748;1;11;F28;;;
15748;1;11;S46;;;
15748;1;11;;;63;
15749;1;15;F28;;;
15749;1;15;F28;;;
15749;1;15;S46;;;
15749;1;15;;;63;
15750;1;7;F28;;;
15750;1;7;F28;;;
15750;1;7;S46;;;
15750;1;7;;;63;
15751;1;6;F28;;;
15751;1;6;F28;;;
15751;1;6;S46;;;
15751;1;6;;;63;
15752;1;2;;;162;
15753;1;2;;;162;
15754;1;21;F28;;;
15754;1;21;F28;;;
15754;1;21;S46;;;
15754;1;21;;;63;
15755;1;21;F28;;;
15755;1;21;F28;;;
15755;1;21;S46;;;
15755;1;21;;;63;
15756;1;11;F28;;;
15756;1;11;F28;;;
15756;1;11;S46;;;
15756;1;11;;;63;
15757;1;15;F28;;;
15757;1;15;F28;;;
15757;1;15;S46;;;
15757;1;15;;;63;
15758;1;7;F28;;;
15758;1;7;F28;;;
15758;1;7;S46;;;
15758;1;7;;;63;
15759;1;6;F28;;;
15759;1;6;F28;;;
15759;1;6;S46;;;
15759;1;6;;;63;
15760;1;2;;;162;
15761;1;2;;;162;
15762;1;2;;;162;
15763;1;2;;;162;
15764;1;21;F28;;;
15764;1;21;F28;;;
15764;1;21;S46;;;
15764;1;21;;;63;
15765;1;21;F28;;;
15765;1;21;F28;;;
15765;1;21;S46;;;
15765;1;21;;;63;
15766;1;21;F28;;;
15766;1;21;F28;;;
15766;1;21;S46;;;
15766;1;21;;;63;
15767;1;11;F28;;;
15767;1;11;F28;;;
15767;1;11;S46;;;
15767;1;11;;;63;
15768;1;11;F28;;;
15768;1;11;F28;;;
15768;1;11;S46;;;
15768;1;11;;;63;
15769;1;15;F28;;;
15769;1;15;F28;;;
15769;1;15;S46;;;
15769;1;15;;;63;
15770;1;7;F28;;;
15770;1;7;F28;;;
15770;1;7;S46;;;
15770;1;7;;;63;
15771;1;6;F28;;;
15771;1;6;F28;;;
15771;1;6;S46;;;
15771;1;6;;;63;
15772;1;2;;;162;
15773;1;2;;;162;
15774;1;21;F28;;;
15774;1;21;F28;;;
15774;1;21;S46;;;
15774;1;21;;;63;
15775;1;21;F28;;;
15775;1;21;F28;;;
15775;1;21;S46;;;
15775;1;21;;;63;
15776;1;11;F28;;;
15776;1;11;F28;;;
15776;1;11;S46;;;
15776;1;11;;;63;
15777;1;11;F28;;;
15777;1;11;F28;;;
15777;1;11;S46;;;
15777;1;11;;;63;
15778;1;15;F28;;;
15778;1;15;F28;;;
15778;1;15;S46;;;
15778;1;15;;;63;
15779;1;7;F28;;;
15779;1;7;F28;;;
15779;1;7;S46;;;
15779;1;7;;;63;
15780;1;6;F28;;;
15780;1;6;F28;;;
15780;1;6;S46;;;
15780;1;6;;;63;
15781;1;2;;;162;
15782;1;2;;;162;
15783;1;2;;;162;
15784;1;2;;;162;
15785;1;21;F28;;;
15785;1;21;F28;;;
15785;1;21;S46;;;
15785;1;21;;;63;
15786;1;21;F28;;;
15786;1;21;F28;;;
15786;1;21;S46;;;
15786;1;21;;;63;
15787;1;21;F28;;;
15787;1;21;F28;;;
15787;1;21;S46;;;
15787;1;21;;;63;
15788;1;11;F28;;;
15788;1;11;F28;;;
15788;1;11;S46;;;
15788;1;11;;;63;
15789;1;15;F28;;;
15789;1;15;F28;;;
15789;1;15;S46;;;
15789;1;15;;;63;
15790;1;7;F28;;;
15790;1;7;F28;;;
15790;1;7;S46;;;
15790;1;7;;;63;
15791;1;6;F28;;;
15791;1;6;F28;;;
15791;1;6;S46;;;
15791;1;6;;;63;
15792;1;2;;;162;
15793;1;2;;;162;
15794;1;21;F28;;;
15794;1;21;F28;;;
15794;1;21;S46;;;
15794;1;21;;;63;
15795;1;21;F28;;;
15795;1;21;F28;;;
15795;1;21;S46;;;
15795;1;21;;;63;
15796;1;11;F28;;;
15796;1;11;F28;;;
15796;1;11;S46;;;
15796;1;11;;;63;
15797;1;15;F28;;;
15797;1;15;F28;;;
15797;1;15;S46;;;
15797;1;15;;;63;
15798;1;7;F28;;;
15798;1;7;F28;;;
15798;1;7;S46;;;
15798;1;7;;;63;
15799;1;6;F28;;;
15799;1;6;F28;;;
15799;1;6;S46;;;
15799;1;6;;;63;
15800;1;2;;;162;
15801;1;2;;;162;
15802;1;2;;;162;
15803;1;2;;;162;
15804;1;21;F28;;;
15804;1;21;F28;;;
15804;1;21;S46;;;
15804;1;21;;;63;
15805;1;21;F28;;;
15805;1;21;F28;;;
15805;1;21;S46;;;
15805;1;21;;;63;
15806;1;11;F28;;;
15806;1;11;F28;;;
15806;1;11;S46;;;
15806;1;11;;;63;
15807;1;15;F28;;;
15807;1;15;F28;;;
15807;1;15;S46;;;
15807;1;15;;;63;
15808;1;7;F28;;;
15808;1;7;F28;;;
15808;1;7;S46;;;
15808;1;7;;;63;
15809;1;6;F28;;;
15809;1;6;F28;;;
15809;1;6;S46;;;
15809;1;6;;;63;
15810;1;22;F28;;;
15810;1;22;F28;;;
15810;1;22;S46;;;
15810;1;22;;;63;
15811;1;2;;;162;
15812;1;2;;;162;
15813;1;21;F28;;;
15813;1;21;F28;;;
15813;1;21;S46;;;
15813;1;21;;;63;
15814;1;21;F28;;;
15814;1;21;F28;;;
15814;1;21;S46;;;
15814;1;21;;;63;
15815;1;11;F28;;;
15815;1;11;F28;;;
15815;1;11;S46;;;
15815;1;11;;;63;
15816;1;15;F28;;;
15816;1;15;F28;;;
15816;1;15;S46;;;
15816;1;15;;;63;
15817;1;7;F28;;;
15817;1;7;F28;;;
15817;1;7;S46;;;
15817;1;7;;;63;
15818;1;6;F28;;;
15818;1;6;F28;;;
15818;1;6;S46;;;
15818;1;6;;;63;
15819;1;22;F28;;;
15819;1;22;F28;;;
15819;1;22;S46;;;
15819;1;22;;;63;
15820;1;2;;;162;
15821;1;2;;;162;
15822;1;2;;;162;
15823;1;2;;;162;
15824;1;21;F28;;;
15824;1;21;F28;;;
15824;1;21;S46;;;
15824;1;21;;;63;
15825;1;21;F28;;;
15825;1;21;F28;;;
15825;1;21;S46;;;
15825;1;21;;;63;
15826;1;21;F28;;;
15826;1;21;F28;;;
15826;1;21;S46;;;
15826;1;21;;;63;
15827;1;11;F28;;;
15827;1;11;F28;;;
15827;1;11;S46;;;
15827;1;11;;;63;
15828;1;11;F28;;;
15828;1;11;F28;;;
15828;1;11;S46;;;
15828;1;11;;;63;
15829;1;15;F28;;;
15829;1;15;F28;;;
15829;1;15;S46;;;
15829;1;15;;;63;
15830;1;7;F28;;;
15830;1;7;F28;;;
15830;1;7;S46;;;
15830;1;7;;;63;
15831;1;6;F28;;;
15831;1;6;F28;;;
15831;1;6;S46;;;
15831;1;6;;;63;
15832;1;22;F28;;;
15832;1;22;F28;;;
15832;1;22;S46;;;
15832;1;22;;;63;
15833;1;2;;;162;
15834;1;2;;;162;
15835;1;21;F28;;;
15835;1;21;F28;;;
15835;1;21;S46;;;
15835;1;21;;;63;
15836;1;21;F28;;;
15836;1;21;F28;;;
15836;1;21;S46;;;
15836;1;21;;;63;
15837;1;11;F28;;;
15837;1;11;F28;;;
15837;1;11;S46;;;
15837;1;11;;;63;
15838;1;15;F28;;;
15838;1;15;F28;;;
15838;1;15;S46;;;
15838;1;15;;;63;
15839;1;7;F28;;;
15839;1;7;F28;;;
15839;1;7;S46;;;
15839;1;7;;;63;
15840;1;6;F28;;;
15840;1;6;F28;;;
15840;1;6;S46;;;
15840;1;6;;;63;
15841;1;22;F28;;;
15841;1;22;F28;;;
15841;1;22;S46;;;
15841;1;22;;;63;
15842;1;2;;;162;
15843;1;2;;;162;
15844;1;2;;;162;
15845;1;2;;;162;
15846;1;21;F28;;;
15846;1;21;F28;;;
15846;1;21;S46;;;
15846;1;21;;;63;
15847;1;21;F28;;;
15847;1;21;F28;;;
15847;1;21;S46;;;
15847;1;21;;;63;
15848;1;11;F28;;;
15848;1;11;F28;;;
15848;1;11;S46;;;
15848;1;11;;;63;
15849;1;15;F28;;;
15849;1;15;F28;;;
15849;1;15;S46;;;
15849;1;15;;;63;
15850;1;7;F28;;;
15850;1;7;F28;;;
15850;1;7;S46;;;
15850;1;7;;;63;
15851;1;6;F28;;;
15851;1;6;F28;;;
15851;1;6;S46;;;
15851;1;6;;;63;
15852;1;22;F28;;;
15852;1;22;F28;;;
15852;1;22;S46;;;
15852;1;22;;;63;
15853;1;2;;;162;
15854;1;2;;;162;
15855;1;21;F28;;;
15855;1;21;F28;;;
15855;1;21;S46;;;
15855;1;21;;;63;
15856;1;21;F28;;;
15856;1;21;F28;;;
15856;1;21;S46;;;
15856;1;21;;;63;
15857;1;21;F28;;;
15857;1;21;F28;;;
15857;1;21;S46;;;
15857;1;21;;;63;
15858;1;11;F28;;;
15858;1;11;F28;;;
15858;1;11;S46;;;
15858;1;11;;;63;
15859;1;15;F28;;;
15859;1;15;F28;;;
15859;1;15;S46;;;
15859;1;15;;;63;
15860;1;7;F28;;;
15860;1;7;F28;;;
15860;1;7;S46;;;
15860;1;7;;;63;
15861;1;6;F28;;;
15861;1;6;F28;;;
15861;1;6;S46;;;
15861;1;6;;;63;
15862;1;22;F28;;;
15862;1;22;F28;;;
15862;1;22;S46;;;
15862;1;22;;;63;
15863;1;2;;;162;
15864;1;2;;;162;
15865;1;2;;;162;
15866;1;2;;;162;
15867;1;21;F28;;;
15867;1;21;F28;;;
15867;1;21;S46;;;
15867;1;21;;;63;
15868;1;7;F28;;;
15868;1;7;F28;;;
15868;1;7;S46;;;
15868;1;7;;;63;
15869;1;21;F28;;;
15869;1;21;F28;;;
15869;1;21;S46;;;
15869;1;21;;;63;
15870;1;11;F28;;;
15870;1;11;F28;;;
15870;1;11;S46;;;
15870;1;11;;;63;
15871;1;15;F28;;;
15871;1;15;F28;;;
15871;1;15;S46;;;
15871;1;15;;;63;
15872;1;7;F28;;;
15872;1;7;F28;;;
15872;1;7;S46;;;
15872;1;7;;;63;
15873;1;7;F28;;;
15873;1;7;F28;;;
15873;1;7;S46;;;
15873;1;7;;;63;
15874;1;6;F28;;;
15874;1;6;F28;;;
15874;1;6;S46;;;
15874;1;6;;;63;
15875;1;15;F28;;;
15875;1;15;F28;;;
15875;1;15;S46;;;
15875;1;15;;;63;
15876;1;22;F28;;;
15876;1;22;F28;;;
15876;1;22;S46;;;
15876;1;22;;;63;
15877;1;2;;;162;
15878;1;2;;;162;
15879;1;2;;;162;
15880;1;2;;;162;
15881;1;21;F28;;;
15881;1;21;F28;;;
15881;1;21;S46;;;
15881;1;21;;;63;
15882;1;7;F28;;;
15882;1;7;F28;;;
15882;1;7;S46;;;
15882;1;7;;;63;
15883;1;19;F28;;;
15883;1;19;F28;;;
15883;1;19;S46;;;
15883;1;19;;;63;
15884;1;21;F28;;;
15884;1;21;F28;;;
15884;1;21;S46;;;
15884;1;21;;;63;
15885;1;11;F28;;;
15885;1;11;F28;;;
15885;1;11;S46;;;
15885;1;11;;;63;
15886;1;15;F28;;;
15886;1;15;F28;;;
15886;1;15;S46;;;
15886;1;15;;;63;
15887;1;7;F28;;;
15887;1;7;F28;;;
15887;1;7;S46;;;
15887;1;7;;;63;
15888;1;7;F28;;;
15888;1;7;F28;;;
15888;1;7;S46;;;
15888;1;7;;;63;
15889;1;7;F28;;;
15889;1;7;F28;;;
15889;1;7;S46;;;
15889;1;7;;;63;
15890;1;6;F28;;;
15890;1;6;F28;;;
15890;1;6;S46;;;
15890;1;6;;;63;
15891;1;15;F28;;;
15891;1;15;F28;;;
15891;1;15;S46;;;
15891;1;15;;;63;
15892;1;22;F28;;;
15892;1;22;F28;;;
15892;1;22;S46;;;
15892;1;22;;;63;
15893;1;3;;;162;
15894;1;2;;;162;
15895;1;3;;;162;
15896;1;4;;;162;
15897;1;4;;;162;
15898;1;4;;;162;
15899;1;2;;;162;
15900;1;2;;;162;
15901;1;2;;;162;
15902;1;2;;;162;
15903;1;21;F28;;;
15903;1;21;F28;;;
15903;1;21;S46;;;
15903;1;21;;;63;
15904;1;21;F28;;;
15904;1;21;F28;;;
15904;1;21;S46;;;
15904;1;21;;;63;
15905;1;21;F28;;;
15905;1;21;F28;;;
15905;1;21;S46;;;
15905;1;21;;;63;
15906;1;21;F28;;;
15906;1;21;F28;;;
15906;1;21;S46;;;
15906;1;21;;;63;
15907;1;21;F28;;;
15907;1;21;F28;;;
15907;1;21;S46;;;
15907;1;21;;;63;
15908;1;21;F28;;;
15908;1;21;F28;;;
15908;1;21;S46;;;
15908;1;21;;;63;
15909;1;15;F28;;;
15909;1;15;F28;;;
15909;1;15;S46;;;
15909;1;15;;;63;
15910;1;21;F28;;;
15910;1;21;F28;;;
15910;1;21;S46;;;
15910;21;27;F28;;;
15910;21;27;F28;;;
15910;21;27;S46;;;
15910;1;27;;;63;
15911;1;7;F28;;;
15911;1;7;F28;;;
15911;1;7;S46;;;
15911;1;7;;;63;
15912;1;6;F28;;;
15912;1;6;F28;;;
15912;1;6;S46;;;
15912;1;6;;;63;
15913;1;21;F28;;;
15913;1;21;F28;;;
15913;1;21;S46;;;
15913;21;27;F28;;;
15913;21;27;F28;;;
15913;21;27;S46;;;
15913;1;27;;;63;
15914;1;21;F28;;;
15914;1;21;F28;;;
15914;1;21;S46;;;
15914;1;21;;;63;
15915;1;21;F28;;;
15915;1;21;F28;;;
15915;1;21;S46;;;
15915;21;27;F28;;;
15915;21;27;F28;;;
15915;21;27;S46;;;
15915;1;27;;;63;
15916;1;2;;;162;
15917;1;2;;;162;
15918;1;6;;;162;
15919;1;3;;;162;
15920;1;2;;;162;
15921;1;21;F28;;;
15921;1;21;F28;;;
15921;1;21;S46;;;
15921;1;21;;;63;
15922;1;21;F28;;;
15922;1;21;F28;;;
15922;1;21;S46;;;
15922;21;27;F28;;;
15922;21;27;F28;;;
15922;21;27;S46;;;
15922;1;27;;;63;
15923;1;21;F28;;;
15923;1;21;F28;;;
15923;1;21;S46;;;
15923;21;27;F28;;;
15923;21;27;F28;;;
15923;21;27;S46;;;
15923;1;27;;;63;
15924;1;7;F28;;;
15924;1;7;F28;;;
15924;1;7;S46;;;
15924;1;7;;;63;
15925;1;19;F28;;;
15925;1;19;F28;;;
15925;1;19;S46;;;
15925;1;19;;;63;
15926;1;21;F28;;;
15926;1;21;F28;;;
15926;1;21;S46;;;
15926;1;21;;;63;
15927;1;11;F28;;;
15927;1;11;F28;;;
15927;1;11;S46;;;
15927;1;11;;;63;
15928;1;7;F28;;;
15928;1;7;F28;;;
15928;1;7;S46;;;
15928;1;7;;;63;
15929;1;7;F28;;;
15929;1;7;F28;;;
15929;1;7;S46;;;
15929;1;7;;;63;
15930;1;20;F28;;;
15930;1;20;F28;;;
15930;1;20;S46;;;
15930;1;20;;;63;
15931;1;5;F28;;;
15931;1;5;F28;;;
15931;1;5;S46;;;
15931;1;5;;;63;
15932;1;15;F28;;;
15932;1;15;F28;;;
15932;1;15;S46;;;
15932;1;15;;;63;
15933;1;22;F28;;;
15933;1;22;F28;;;
15933;1;22;S46;;;
15933;1;22;;;63;
15934;1;3;;;162;
15935;1;2;;;162;
15936;1;3;;;162;
15937;1;2;;;162;
15938;1;2;;;162;
15939;1;2;;;162;
15940;1;2;;;162;
15941;1;2;;;162;
15942;1;20;F28;;;
15942;1;20;F28;;;
15942;1;20;S46;;;
15942;1;20;;;63;
15943;1;11;F28;;;
15943;1;11;F28;;;
15943;1;11;S46;;;
15943;1;11;;;63;
15944;1;10;F28;;;
15944;1;10;F28;;;
15944;1;10;S46;;;
15944;1;10;;;63;
15945;1;2;F28;;;
15945;1;2;F28;;;
15945;1;2;S46;;;
15945;1;2;;;63;
15946;1;6;F28;;;
15946;1;6;F28;;;
15946;1;6;S46;;;
15946;1;6;;;63;
15947;1;2;;;162;
15948;1;11;F28;;;
15948;1;11;F28;;;
15948;1;11;S46;;;
15948;1;11;;;63;
15949;1;8;;;63;
15950;1;7;;;63;
15951;1;2;;;63;
15952;1;8;;;63;
15953;1;3;;;63;
15954;1;2;;;162;
15955;1;8;;;63;
15956;1;3;;;63;
15957;1;4;;;63;
15958;1;3;;;63;
15959;1;3;;;63;
15960;1;7;;;63;
15961;1;6;;;63;
15962;1;6;;;63;
15963;1;11;F28;;;
15963;1;11;F28;;;
15963;1;11;S46;;;
15963;1;11;;;63;
15964;1;10;F28;;;
15964;1;10;F28;;;
15964;1;10;S46;;;
15964;1;10;;;63;
15965;1;11;F28;;;
15965;1;11;F28;;;
15965;1;11;S46;;;
15965;1;11;;;63;
15966;1;2;F28;;;
15966;1;2;F28;;;
15966;1;2;S46;;;
15966;1;2;;;63;
15967;1;6;F28;;;
15967;1;6;F28;;;
15967;1;6;S46;;;
15967;1;6;;;63;
15968;1;2;;;162;
15969;1;11;F28;;;
15969;1;11;F28;;;
15969;1;11;S46;;;
15969;1;11;;;63;
15970;1;6;F28;;;
15970;1;6;F28;;;
15970;1;6;S46;;;
15970;1;6;;;63;
15971;1;5;F28;;;
15971;1;5;F28;;;
15971;1;5;S46;;;
15971;1;5;;;63;
15972;1;13;F28;;;
15972;1;13;F28;;;
15972;1;13;S46;;;
15972;1;13;;;92;
15973;1;17;;;92;
15974;1;13;F28;;;
15974;1;13;F28;;;
15974;1;13;S46;;;
15974;1;13;;;63;
15975;1;13;F28;;;
15975;1;13;F28;;;
15975;1;13;S46;;;
15975;1;13;;;92;
15976;1;10;F28;;;
15976;1;10;F28;;;
15976;1;10;S46;;;
15976;1;10;;;63;
15977;1;10;F28;;;
15977;1;10;F28;;;
15977;1;10;S46;;;
15977;1;10;;;92;
15978;1;10;F28;;;
15978;1;10;F28;;;
15978;1;10;S46;;;
15978;1;10;;;63;
15979;1;10;F28;;;
15979;1;10;F28;;;
15979;1;10;S46;;;
15979;1;10;;;63;
15980;1;10;F28;;;
15980;1;10;F28;;;
15980;1;10;S46;;;
15980;1;10;;;92;
15981;1;10;F28;;;
15981;1;10;F28;;;
15981;1;10;S46;;;
15981;1;10;;;63;
15982;1;10;F28;;;
15982;1;10;F28;;;
15982;1;10;S46;;;
15982;1;10;;;63;
15983;1;10;F28;;;
15983;1;10;F28;;;
15983;1;10;S46;;;
15983;1;10;;;63;
15984;1;10;F28;;;
15984;1;10;F28;;;
15984;1;10;S46;;;
15984;1;10;;;92;
15985;1;10;F28;;;
15985;1;10;F28;;;
15985;1;10;S46;;;
15985;1;10;;;63;
15986;1;10;F28;;;
15986;1;10;F28;;;
15986;1;10;S46;;;
15986;1;10;;;92;
15987;1;10;F28;;;
15987;1;10;F28;;;
15987;1;10;S46;;;
15987;1;10;;;63;
15988;1;10;F28;;;
15988;1;10;F28;;;
15988;1;10;S46;;;
15988;1;10;;;63;
15989;1;10;F28;;;
15989;1;10;F28;;;
15989;1;10;S46;;;
15989;1;10;;;92;
15990;1;10;F28;;;
15990;1;10;F28;;;
15990;1;10;S46;;;
15990;1;10;;;63;
15991;1;10;F28;;;
15991;1;10;F28;;;
15991;1;10;S46;;;
15991;1;10;;;63;
15992;1;10;F28;;;
15992;1;10;F28;;;
15992;1;10;S46;;;
15992;1;10;;;92;
15993;1;10;F28;;;
15993;1;10;F28;;;
15993;1;10;S46;;;
15993;1;10;;;63;
15994;1;10;F28;;;
15994;1;10;F28;;;
15994;1;10;S46;;;
15994;1;10;;;92;
15995;1;10;F28;;;
15995;1;10;F28;;;
15995;1;10;S46;;;
15995;1;10;;;63;
15996;1;10;F28;;;
15996;1;10;F28;;;
15996;1;10;S46;;;
15996;1;10;;;92;
15997;1;10;F28;;;
15997;1;10;F28;;;
15997;1;10;S46;;;
15997;1;10;;;63;
15998;1;10;F28;;;
15998;1;10;F28;;;
15998;1;10;S46;;;
15998;1;10;;;63;
15999;1;10;F28;;;
15999;1;10;F28;;;
15999;1;10;S46;;;
15999;1;10;;;63;
16000;1;10;F28;;;
16000;1;10;F28;;;
16000;1;10;S46;;;
16000;1;10;;;92;
16001;1;10;F28;;;
16001;1;10;F28;;;
16001;1;10;S46;;;
16001;1;10;;;63;
16002;1;10;F28;;;
16002;1;10;F28;;;
16002;1;10;S46;;;
16002;1;10;;;92;
16003;1;10;F28;;;
16003;1;10;F28;;;
16003;1;10;S46;;;
16003;1;10;;;63;
16004;1;10;F28;;;
16004;1;10;F28;;;
16004;1;10;S46;;;
16004;1;10;;;92;
16005;1;10;F28;;;
16005;1;10;F28;;;
16005;1;10;S46;;;
16005;1;10;;;63;
16006;1;10;F28;;;
16006;1;10;F28;;;
16006;1;10;S46;;;
16006;1;10;;;92;
16007;1;10;F28;;;
16007;1;10;F28;;;
16007;1;10;S46;;;
16007;1;10;;;63;
16008;1;10;F28;;;
16008;1;10;F28;;;
16008;1;10;S46;;;
16008;1;10;;;63;
16009;1;10;F28;;;
16009;1;10;F28;;;
16009;1;10;S46;;;
16009;1;10;;;92;
16010;1;10;F28;;;
16010;1;10;F28;;;
16010;1;10;S46;;;
16010;1;10;;;63;
16011;1;10;F28;;;
16011;1;10;F28;;;
16011;1;10;S46;;;
16011;1;10;;;63;
16012;1;10;F28;;;
16012;1;10;F28;;;
16012;1;10;S46;;;
16012;1;10;;;92;
16013;1;10;F28;;;
16013;1;10;F28;;;
16013;1;10;S46;;;
16013;1;10;;;63;
16014;1;10;F28;;;
16014;1;10;F28;;;
16014;1;10;S46;;;
16014;1;10;;;92;
16015;1;10;F28;;;
16015;1;10;F28;;;
16015;1;10;S46;;;
16015;1;10;;;63;
16016;1;10;F28;;;
16016;1;10;F28;;;
16016;1;10;S46;;;
16016;1;10;;;92;
16017;1;10;F28;;;
16017;1;10;F28;;;
16017;1;10;S46;;;
16017;1;10;;;63;
16018;1;10;F28;;;
16018;1;10;F28;;;
16018;1;10;S46;;;
16018;1;10;;;63;
16019;1;10;F28;;;
16019;1;10;F28;;;
16019;1;10;S46;;;
16019;1;10;;;92;
16020;1;10;F28;;;
16020;1;10;F28;;;
16020;1;10;S46;;;
16020;1;10;;;63;
16021;1;11;F28;;;
16021;1;11;F28;;;
16021;1;11;S46;;;
16021;1;11;;;63;
16022;1;10;F28;;;
16022;1;10;F28;;;
16022;1;10;S46;;;
16022;1;10;;;63;
16023;1;11;F28;;;
16023;1;11;F28;;;
16023;1;11;S46;;;
16023;1;11;;;63;
16024;1;9;F28;;;
16024;1;9;F28;;;
16024;1;9;S46;;;
16024;1;9;;;63;
16025;1;10;F28;;;
16025;1;10;F28;;;
16025;1;10;S46;;;
16025;1;10;;;92;
16026;1;11;F28;;;
16026;1;11;F28;;;
16026;1;11;S46;;;
16026;1;11;;;92;
16027;1;9;F28;;;
16027;1;9;F28;;;
16027;1;9;S46;;;
16027;1;9;;;63;
16028;1;3;F28;;;
16028;1;3;F28;;;
16028;1;3;S46;;;
16028;1;3;;;92;
16029;1;3;F28;;;
16029;1;3;F28;;;
16029;1;3;S46;;;
16029;1;3;;;63;
16030;1;11;F28;;;
16030;1;11;F28;;;
16030;1;11;S46;;;
16030;1;11;;;92;
16031;1;11;F28;;;
16031;1;11;F28;;;
16031;1;11;S46;;;
16031;1;11;;;63;
16032;1;11;F28;;;
16032;1;11;F28;;;
16032;1;11;S46;;;
16032;1;11;;;63;
16033;1;10;F28;;;
16033;1;10;F28;;;
16033;1;10;S46;;;
16033;1;10;;;63;
16034;1;11;F28;;;
16034;1;11;F28;;;
16034;1;11;S46;;;
16034;1;11;;;63;
16035;1;9;;;63;
16036;1;9;F28;;;
16036;1;9;F28;;;
16036;1;9;S46;;;
16036;1;9;;;92;
16037;1;15;;;92;
16038;1;11;;;92;
16039;1;10;;;63;
16040;1;3;;;63;
16041;1;10;;;63;
16042;1;4;;;63;
16043;1;7;;;63;
16044;1;8;F28;;;
16044;1;8;F28;;;
16044;1;8;S46;;;
16044;1;8;;;63;
16045;1;8;F28;;;
16045;1;8;F28;;;
16045;1;8;S46;;;
16045;1;8;;;63;
16046;1;8;F28;;;
16046;1;8;F28;;;
16046;1;8;S46;;;
16046;8;11;F28;;;
16046;8;11;F28;;;
16046;8;11;S46;;;
16046;1;11;;;63;
16047;1;8;F28;;;
16047;1;8;F28;;;
16047;1;8;S46;;;
16047;8;11;F28;;;
16047;8;11;F28;;;
16047;8;11;S46;;;
16047;1;11;;;63;
16048;1;8;F28;;;
16048;1;8;F28;;;
16048;1;8;S46;;;
16048;8;11;F28;;;
16048;8;11;F28;;;
16048;8;11;S46;;;
16048;1;11;;;63;
16049;1;8;F28;;;
16049;1;8;F28;;;
16049;1;8;S46;;;
16049;8;11;F28;;;
16049;8;11;F28;;;
16049;8;11;S46;;;
16049;1;11;;;63;
16050;1;8;F28;;;
16050;1;8;F28;;;
16050;1;8;S46;;;
16050;1;8;;;63;
16051;1;4;F28;;;
16051;1;4;F28;;;
16051;1;4;S46;;;
16051;1;4;;;63;
16052;1;8;F28;;;
16052;1;8;F28;;;
16052;1;8;S46;;;
16052;1;8;;;63;
16053;1;8;F28;;;
16053;1;8;F28;;;
16053;1;8;S46;;;
16053;1;8;;;63;
16054;1;7;F28;;;
16054;1;7;F28;;;
16054;1;7;S46;;;
16054;1;7;;;63;
16055;1;7;F28;;;
16055;1;7;F28;;;
16055;1;7;S46;;;
16055;1;7;;;63;
16056;1;8;F28;;;
16056;1;8;F28;;;
16056;1;8;S46;;;
16056;1;8;;;63;
16057;1;5;F28;;;
16057;1;5;F28;;;
16057;1;5;S46;;;
16057;1;5;;;63;
16058;1;8;F28;;;
16058;1;8;F28;;;
16058;1;8;S46;;;
16058;1;8;;;63;
16059;1;2;F28;;;
16059;1;2;F28;;;
16059;1;2;S46;;;
16059;1;2;;;63;
16060;1;8;F28;;;
16060;1;8;F28;;;
16060;1;8;S46;;;
16060;1;8;;;63;
16061;1;3;;;162;
16062;1;5;;;162;
16063;1;4;;;162;
16064;1;2;;;162;
16065;1;4;;;162;
16066;1;7;;;162;
16067;1;2;;;162;
16068;1;2;;;162;
16069;1;3;;;162;
